"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1556","@NO1GifQueen I will DVR it... 👍🏽 Also DVR’d Made in Staten Island...",FALSE,2,"NO1GifQueen",2019-01-15 13:41:55,FALSE,"1085167554438537216","1085170213505679360","888234970489245696","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Lou_S_Stools",0,FALSE,FALSE,NA,NA
"1557","Made In Staten Island is entertaining.",FALSE,1,NA,2019-01-15 13:40:25,FALSE,NA,"1085169838786600960",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lamagnifiquee",0,FALSE,FALSE,NA,NA
"1558","READ: MTV's 'Made in Staten Island' blasted as a 'Jersey Shore' replica, Angers Residents

MTV’s latest reality ser… https://t.co/VFE6oOYtfs",FALSE,0,NA,2019-01-15 13:40:04,TRUE,NA,"1085169751633076225",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","prodbulletin",0,FALSE,FALSE,NA,NA
"1559","Waiting to see my father in made in Staten Island 💔 Before he passed he Always told me when @MTV was at the house,… https://t.co/WBVkusnOOG",FALSE,0,NA,2019-01-15 13:34:16,TRUE,NA,"1085168289322622976",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ElisaBarbaria",0,FALSE,FALSE,NA,NA
"1560","MTV's 'Made in Staten Island' blasted as a 'Jersey Shore' replica that will tarnish the borough - NY Daily News https://t.co/p7APvCbpLP",FALSE,0,NA,2019-01-15 13:30:32,FALSE,NA,"1085167349081276416",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AnneeWaits",0,FALSE,FALSE,NA,NA
"1561","Thoughts??? https://t.co/waLBHyFchn",FALSE,0,NA,2019-01-15 13:28:53,FALSE,NA,"1085166937087328258",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","UnderdogsBite2",0,FALSE,FALSE,NA,NA
"1562","Oh yeah the streets of Annandale are reallyyyy fucking tough in our town houses and in ground pools. And she wasn’t… https://t.co/trupDnKooU",FALSE,1,NA,2019-01-15 13:15:25,TRUE,NA,"1085163545447358466",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","X0X0angiee",0,FALSE,FALSE,NA,NA
"1563","Born and Bred https://t.co/54LgCNeyYv via @MTV",FALSE,0,NA,2019-01-15 13:04:23,FALSE,NA,"1085160770105532416",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Soriano310ms",0,FALSE,FALSE,NA,NA
"1564","It’s one thing not to like made in Staten Island an opinion is an opinion but to go and make fun of the people on i… https://t.co/7XIlmWI6bp",FALSE,0,NA,2019-01-15 12:25:47,TRUE,NA,"1085151053924970496",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","amena_gxo3",0,FALSE,FALSE,NA,NA
"1565","I liked a @YouTube video https://t.co/FCyavzEO5N The Allegedly Show: Kandi Fights Bravo, Made in Staten Island Tea &amp; Celebrity shade &amp;",FALSE,0,NA,2019-01-15 11:59:29,FALSE,NA,"1085144435208437761",NA,"<a href=""https://www.google.com/"" rel=""nofollow"">Google</a>","ladyrerun",0,FALSE,FALSE,NA,NA
"1566","made in staten island is getting some complaints too lmao. they rlly make staten island look bad.
source:… https://t.co/qGEaSRnDtR",FALSE,0,NA,2019-01-15 11:53:11,TRUE,NA,"1085142852978569216",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","why_hxllo_will",0,FALSE,FALSE,NA,NA
"1567","I need Joe and Danny's opinion on the new show Made In Staten Island.😂 it needs to be a podcast topic!… https://t.co/K29gjnDKq7",FALSE,0,NA,2019-01-15 11:52:59,TRUE,NA,"1085142802923749376",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_breexoxox",0,FALSE,FALSE,NA,NA
"1568","I watched 10 seconds of “Made in Staten Island” and I turned it off...🙄🙄🙄🙄",FALSE,2,NA,2019-01-15 11:50:24,FALSE,NA,"1085142153339330560",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","SalBarcia",0,FALSE,FALSE,NA,NA
"1569","Made in Staten Island trash",FALSE,4,NA,2019-01-15 11:50:18,FALSE,NA,"1085142126655127552",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Joeyyy_87",1,FALSE,FALSE,NA,NA
"1570","Made in Staten Island is the stupidest show ever 🤦🏽‍♀️",FALSE,0,NA,2019-01-15 11:21:05,FALSE,NA,"1085134772794478592",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","delacruz_2122",0,FALSE,FALSE,NA,NA
"1571","I liked a @YouTube video https://t.co/ev4io77Bbm The Allegedly Show: Kandi Fights Bravo, Made in Staten Island Tea &amp; Celebrity shade &amp;",FALSE,0,NA,2019-01-15 11:14:26,FALSE,NA,"1085133099820859392",NA,"<a href=""https://www.google.com/"" rel=""nofollow"">Google</a>","Butta_fli87",0,FALSE,FALSE,NA,NA
"1572","@civale10 
Have you seen this? https://t.co/hIhxnMPoqB
You might know allot of it already, but I find it a pretty nice documantary/series!",FALSE,1,"civale10",2019-01-15 10:57:22,FALSE,NA,"1085128803519815680","84947156","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Ynohtnareklaw",0,FALSE,FALSE,NA,NA
"1573","Really wanted to like made in Staten Island but it  disappointed me tf outta me😕",FALSE,5,NA,2019-01-15 09:24:52,FALSE,NA,"1085105527921696768",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","star_naranjo",0,FALSE,FALSE,NA,NA
"1574","@Dani_Falon @statenislandmtv @VH1 Well she was living in Staten island during the last season of mob wives so I gue… https://t.co/ZocZmOpPo3",FALSE,2,"Dani_Falon",2019-01-15 08:51:15,TRUE,"1085053825059151872","1085097065389195264","2890417350","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DrunkMikePt2",0,FALSE,FALSE,NA,NA
"1575","Got asked if I watched Made in Staten Island today lol. I fuckin missed it mannnnnnnn",FALSE,0,NA,2019-01-15 08:10:59,FALSE,NA,"1085086933724876801",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","niccblanch",0,FALSE,FALSE,NA,NA
"1576","we’renwatching made in staten island and @dNo718 goes “the accents are a speech impediment at this point...”",FALSE,3,NA,2019-01-15 08:04:07,FALSE,NA,"1085085204832751617",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","firelorddani",0,FALSE,FALSE,NA,NA
"1577","MTV Set To Debut ‘Made In Staten Island’ Amid Opposition https://t.co/MxHR9ULNOO",FALSE,0,NA,2019-01-15 08:01:06,FALSE,NA,"1085084447400255488",NA,"<a href=""https://www.espacebeauxarts.com"" rel=""nofollow"">espacebeauxarts</a>","Espacebeauxarts",0,FALSE,FALSE,NA,NA
"1578","🤣🤣🤣
MTV's 'Made in Staten Island' blasted as a 'Jersey Shore' replica that will tarnish the borough - NY Daily News https://t.co/laTaUt44gF",FALSE,0,NA,2019-01-15 07:52:02,FALSE,NA,"1085082163463290880",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Peter_Aschoff",0,FALSE,FALSE,NA,NA
"1579","@statenislandmtv @MTV I dont even live in NY and I want to sign the petition. Made In Staten Island is embarrasing.… https://t.co/NQVCpvjqbA",FALSE,1,"statenislandmtv",2019-01-15 07:12:28,TRUE,"1085024829449875456","1085072208391598082","1016372731573653505","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","cakesinacup",1,FALSE,FALSE,NA,NA
"1581","Made In Staten Island is a joke. Bunch of kids that glorify the street life. Those old mobsters are gone.  MTV cant… https://t.co/47FwDtnHUM",FALSE,4,NA,2019-01-15 07:01:07,TRUE,NA,"1085069350162161666",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","cakesinacup",0,FALSE,FALSE,NA,NA
"1582","Yo really feelin that new @MTV show Made in Staten Island watching the after show with @VINNYGUADAGNINO soooo glad… https://t.co/MTIbexAQIq",FALSE,1,NA,2019-01-15 07:00:23,TRUE,NA,"1085069167613669377",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Fairydustmagic",0,FALSE,FALSE,NA,NA
"1583","yo i missed the made in staten island show but i’ve said this and will say it again there is nothing like an italia… https://t.co/KTspbLxMz8",FALSE,2,NA,2019-01-15 06:58:50,TRUE,NA,"1085068774452146176",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jacxkieexx",0,FALSE,FALSE,NA,NA
"1584","Made in Staten Island May or may not be my new favorite show",FALSE,0,NA,2019-01-15 06:56:12,FALSE,NA,"1085068113073254400",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","IoneFischer",0,FALSE,FALSE,NA,NA
"1585","Yeah I feel these made in Staten Island kids. Growing up on the streets is rough. They don’t call it Arthur “Kill” for nothing",FALSE,10,NA,2019-01-15 06:50:03,FALSE,NA,"1085066564053929986",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CJBivona",4,FALSE,FALSE,NA,NA
"1586","“Made in Staten Island”?????? What kind of bullshit ass show is that?",FALSE,14,NA,2019-01-15 06:30:50,FALSE,NA,"1085061729590104065",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BabesofLAAAND",0,FALSE,FALSE,NA,NA
"1587","Yo @MTV Give anybody a show MADE IN STATEN ISLAND ! This show not for my generation",FALSE,1,NA,2019-01-15 06:29:40,FALSE,NA,"1085061434063679488",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DOMINICAN_LIZA",0,FALSE,FALSE,NA,NA
"1588","I thought dating was hard before, now I gotta tel ppl I’m from Staten Island and have them thinking I’m like these… https://t.co/N2kfio48Bt",FALSE,5,NA,2019-01-15 06:27:18,TRUE,NA,"1085060838996754433",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ste_Mariee",1,FALSE,FALSE,NA,NA
"1589","Yall watch made in staten island on mtv?? Uticas on there😂 liittt",FALSE,2,NA,2019-01-15 06:21:32,FALSE,NA,"1085059387310387200",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AmraAjdinovic",0,FALSE,FALSE,NA,NA
"1590","I’ve watched made in Staten Island once and all of a sudden I have an accent",FALSE,6,NA,2019-01-15 06:19:16,FALSE,NA,"1085058818189479936",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","__claireedwards",0,FALSE,FALSE,NA,NA
"1591","@tatitaughtu I’m watching made in Staten Island rn 😂😂😂😂",FALSE,1,"tatitaughtu",2019-01-15 06:18:56,FALSE,"1085057895182393344","1085058736723439616","1206827011","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","__vlmvv",0,FALSE,FALSE,NA,NA
"1592","Watching made in staten island 🇮🇹",FALSE,0,NA,2019-01-15 06:12:06,FALSE,NA,"1085057013355372544",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Nikkicoley19",0,FALSE,FALSE,NA,NA
"1593","this christian “cp” kid from made in staten island reminds me of someone I know so much",FALSE,0,NA,2019-01-15 06:10:59,FALSE,NA,"1085056736174714881",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","krxvtsov",0,FALSE,FALSE,NA,NA
"1594","Watching Made In Staten Island makes me miss home and my family so much 😭",FALSE,0,NA,2019-01-15 06:08:26,FALSE,NA,"1085056094286856193",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Tag_014",0,FALSE,FALSE,NA,NA
"1595","Made in Staten Island show is funny",FALSE,0,NA,2019-01-15 06:05:59,FALSE,NA,"1085055477275377664",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","keys2racks",0,FALSE,FALSE,NA,NA
"1596","Ya know I'm really getting tired of @MTV playing that preview game to force us into watching a show we don't want t… https://t.co/fh2GKgiCJ6",FALSE,0,NA,2019-01-15 06:04:18,TRUE,NA,"1085055051511488512",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FiftyHalseyTwin",0,FALSE,FALSE,NA,NA
"1597","So tired but have to watch the premiere of Made in Staten Island",FALSE,0,NA,2019-01-15 06:03:27,FALSE,NA,"1085054836419121152",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Stacizzlebreezy",0,FALSE,FALSE,NA,NA
"1598","Made in staten island is an actual show omg no",FALSE,2,NA,2019-01-15 06:02:13,FALSE,NA,"1085054527898697728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LMSxoxo",0,FALSE,FALSE,NA,NA
"1599","“Just to walk down the street in Staten Island and smell all the sauces being made from open windows in peoples hou… https://t.co/1J3QDru6cO",FALSE,6,NA,2019-01-15 05:53:41,TRUE,NA,"1085052381304446976",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cassidydohertyy",0,FALSE,FALSE,NA,NA
"1600","Guys i loved every second of Made in Staten Island. I didn’t think i would but i did",FALSE,2,NA,2019-01-15 05:51:58,FALSE,NA,"1085051948863287298",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","manddddddd",0,FALSE,FALSE,NA,NA
"1601","i’d rather stab my eyes out then watch made in staten island",FALSE,1,NA,2019-01-15 05:48:05,FALSE,NA,"1085050970856480768",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sabrina_friscia",0,FALSE,FALSE,NA,NA
"1602","“Made in Staten Island” isn’t even in the hood. It’s the grandchildren of actual gang members who live in nice neig… https://t.co/HPXI3y3fKG",FALSE,3,NA,2019-01-15 05:46:11,TRUE,NA,"1085050491736915973",NA,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","Cathom_4",1,FALSE,FALSE,NA,NA
"1603","these made in Staten Island boys are so fineeee and I want one lmaooo 😍🤤😂😂",FALSE,1,NA,2019-01-15 05:45:42,FALSE,NA,"1085050372089991168",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kaylaortiz129",0,FALSE,FALSE,NA,NA
"1604","Ari watching Made in Staten Island knowing damn well she made the right decision by letting Pete go https://t.co/spOKnmzleG",FALSE,5,NA,2019-01-15 05:44:03,FALSE,NA,"1085049956254265344",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jennaplatto",0,FALSE,FALSE,NA,NA
"1606","Currently watching “Made in Staten Island.” Lmfaoooo why?",FALSE,1,NA,2019-01-15 05:35:36,FALSE,NA,"1085047831650553856",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jamie_Celeste",0,FALSE,FALSE,NA,NA
"1607","Made in Staten Island airs... welp time to move",FALSE,0,NA,2019-01-15 05:30:14,FALSE,NA,"1085046479826358272",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","xojesssicax3",0,FALSE,FALSE,NA,NA
"1608","That Made in Staten Island show looks absolutely fucking horrible jesus h christ marone a mi",FALSE,3,NA,2019-01-15 05:29:54,FALSE,NA,"1085046395780911104",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alllicattt",1,FALSE,FALSE,NA,NA
"1609","I want the original Mob Wives show back not this new Made in Staten Island bullshit",FALSE,0,NA,2019-01-15 05:27:59,FALSE,NA,"1085045911489732608",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","shaniceeeypoo",0,FALSE,FALSE,NA,NA
"1610","Mayor de Blasio Is Wrong About MTV’s ‘Made in Staten Island’ https://t.co/SJK75jaeAa",FALSE,0,NA,2019-01-15 05:21:34,FALSE,NA,"1085044296447709185",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","ProgressiveToo",0,FALSE,FALSE,NA,NA
"1611","I liked a @YouTube video https://t.co/kW7f0ijCnl The Allegedly Show: Kandi Fights Bravo, Made in Staten Island Tea &amp; Celebrity shade &amp;",FALSE,0,NA,2019-01-15 05:20:58,FALSE,NA,"1085044147214581760",NA,"<a href=""https://www.google.com/"" rel=""nofollow"">Google</a>","taequeen",0,FALSE,FALSE,NA,NA
"1612","I don’t wanna live in a world where made in Staten Island gets renewed for a second season.",FALSE,2,NA,2019-01-15 05:20:49,FALSE,NA,"1085044111172927488",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","livia2698",2,FALSE,FALSE,NA,NA
"1613","Listen. Staten Island is always an embarrassment. Made In Staten Island doesn’t help the situation. 😂😂😂😂😂✌🏻✌🏻✌🏻✌🏻✌🏻✌🏻",FALSE,0,NA,2019-01-15 05:17:43,FALSE,NA,"1085043328352165889",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BrownChompSoup",0,FALSE,FALSE,NA,NA
"1614","Do the MTV employees who develop shows like ""Made in Staten Island"" literally drip slime?",FALSE,1,NA,2019-01-15 05:10:06,FALSE,NA,"1085041411580485632",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","HouseofMourthia",0,FALSE,FALSE,NA,NA
"1615","Daily Search Trends: January 14: Made in Staten Island https://t.co/WfSMg086dZ https://t.co/eGABVDdU5P",FALSE,0,NA,2019-01-15 05:02:56,FALSE,NA,"1085039608373620736",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AtoZLinksTo",0,FALSE,FALSE,NA,NA
"1616","Can’t make it up. God bless https://t.co/xF4TVbe5Fc",FALSE,26,NA,2019-01-15 05:02:55,FALSE,NA,"1085039605597040645",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoeBorelliNYC",4,FALSE,FALSE,NA,NA
"1618","Made in Staten Island takes the bad look off of New Jersey looking like a dump when the Jersey Shore was on. Thanks Staten Island!",FALSE,1,NA,2019-01-15 05:01:17,FALSE,NA,"1085039192785207298",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","a_marottaa",0,FALSE,FALSE,NA,NA
"1619","‘Made in Staten Island’ debuts on MTV; Staten Islanders not too happy https://t.co/mQx1Etlyqr",FALSE,0,NA,2019-01-15 04:57:15,FALSE,NA,"1085038178413805568",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","newyorkcityinfo",0,FALSE,FALSE,NA,NA
"1620","@VINNYGUADAGNINO I freaking love you but these kids on Made in Staten Island makes me think why didn’t they have good parents like you!?",FALSE,0,"VINNYGUADAGNINO",2019-01-15 04:56:46,FALSE,NA,"1085038056321691648","95515846","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BlessedTess27",0,FALSE,FALSE,NA,NA
"1621","that new show Made In Staten Island got me missing Mob Wives 😢",FALSE,0,NA,2019-01-15 04:49:45,FALSE,NA,"1085036291920723968",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","QuakingTrash",0,FALSE,FALSE,NA,NA
"1622","I really want to know what MTV was thinking when they agreed to air Made In Staten Island 🤦🏼‍♀️",FALSE,6,NA,2019-01-15 04:48:04,FALSE,NA,"1085035867444531200",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SammFlecker",0,FALSE,FALSE,NA,NA
"1623","Pete Davidson saw the future and preemptively shit on Staten Island because he knew this “Made In Staten Island” show was coming",FALSE,3,NA,2019-01-15 04:46:38,FALSE,NA,"1085035506642153472",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BrandoCommandoe",1,FALSE,FALSE,NA,NA
"1624","Cp from made in Staten Island can get it 😭",FALSE,0,NA,2019-01-15 04:43:05,FALSE,NA,"1085034612726906880",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","goyabeanT",0,FALSE,FALSE,NA,NA
"1625","I liked a @YouTube video https://t.co/2vkT2mThbh The Allegedly Show: Kandi Fights Bravo, Made in Staten Island Tea &amp; Celebrity shade &amp;",FALSE,0,NA,2019-01-15 04:42:21,FALSE,NA,"1085034427980435457",NA,"<a href=""https://www.google.com/"" rel=""nofollow"">Google</a>","Evilene1211",0,FALSE,FALSE,NA,NA
"1626","I was born in Staten Island. Moved to PA when I was 9. I’m more Staten Island than any of those momos on Made In St… https://t.co/dWSuTZ7dvX",FALSE,11,NA,2019-01-15 04:42:19,TRUE,NA,"1085034421554741248",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BrandoCommandoe",0,FALSE,FALSE,NA,NA
"1627","Well made in Staten Island was as expected... JUUL ISLAND",FALSE,3,NA,2019-01-15 04:40:14,FALSE,NA,"1085033897098915840",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","xbbrim",0,FALSE,FALSE,NA,NA
"1628","y’all saying made in staten island’s gonna make staten island look bad as if it’s ever looked good",FALSE,3,NA,2019-01-15 04:39:10,FALSE,NA,"1085033629309431810",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mindofjasmin",0,FALSE,FALSE,NA,NA
"1629","Is Made in Staten Island any good or no??",FALSE,0,NA,2019-01-15 04:36:14,FALSE,NA,"1085032891325792257",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MrsCathieGomez",0,FALSE,FALSE,NA,NA
"1630","Yall ruining my nightly twitter sesh with these made in staten island tweets . Dont watch it if you dont wanna hear… https://t.co/9e95JoZLjh",FALSE,1,NA,2019-01-15 04:35:24,TRUE,NA,"1085032680255877121",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ERock_CM",0,FALSE,FALSE,NA,NA
"1631","I liked a @YouTube video https://t.co/z3avoSS0wh The Allegedly Show: Kandi Fights Bravo, Made in Staten Island Tea &amp; Celebrity shade &amp;",FALSE,0,NA,2019-01-15 04:35:24,FALSE,NA,"1085032678921986049",NA,"<a href=""https://www.google.com/"" rel=""nofollow"">Google</a>","FabNBeauty",0,FALSE,FALSE,NA,NA
"1632","Made In Staten Island &amp; Lindsey Lohan’s Beach Club are precisely the right dumpster fires my Monday &amp; Tuesday nights needed.",FALSE,3,NA,2019-01-15 04:35:01,FALSE,NA,"1085032582562172929",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BeatinTheBookie",0,FALSE,FALSE,NA,NA
"1633","Me the entire time watching Made in Staten Island, you’ve been warned https://t.co/qxeAokNJ7E",FALSE,51,NA,2019-01-15 04:34:29,FALSE,NA,"1085032447606169600",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NYorNothing",2,FALSE,FALSE,NA,NA
"1634","I liked a @YouTube video https://t.co/GywwLIsrsc The Allegedly Show: Kandi Fights Bravo, Made in Staten Island Tea &amp; Celebrity shade &amp;",FALSE,0,NA,2019-01-15 04:34:16,FALSE,NA,"1085032393906503685",NA,"<a href=""https://www.google.com/"" rel=""nofollow"">Google</a>","Saint92300",0,FALSE,FALSE,NA,NA
"1635","I think I could get used to watching Made in Staten Island",FALSE,0,NA,2019-01-15 04:33:17,FALSE,NA,"1085032146614534144",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","loveekriss",0,FALSE,FALSE,NA,NA
"1636","Here's how the first episode of MTV's ""Made in Staten Island"" went down. https://t.co/LdSZy5adnk",FALSE,1,NA,2019-01-15 04:33:01,FALSE,NA,"1085032079107244033",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","siadvance",0,FALSE,FALSE,NA,NA
"1637","The new season of teen mom 2 &amp; Made in Staten Island    Is about to get good 😍",FALSE,0,NA,2019-01-15 04:30:23,FALSE,NA,"1085031415564128256",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","onedirctionpeac",0,FALSE,FALSE,NA,NA
"1638","Made in Staten Island is easily my new favorite show",FALSE,4,NA,2019-01-15 04:29:33,FALSE,NA,"1085031207598022656",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mcataldo93",0,FALSE,FALSE,NA,NA
"1639","Like Staten Island is not even that bad. Like we are called “trash” ppl bc it was once a dumb but overall it just h… https://t.co/tYDFd6GW10",FALSE,4,NA,2019-01-15 04:28:02,TRUE,NA,"1085030824091750402",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nessquigleyy",2,FALSE,FALSE,NA,NA
"1640","“are you watching made in staten island?” 

fuck no im watching batman v superman why even ask",FALSE,8,NA,2019-01-15 04:22:58,FALSE,NA,"1085029549031784448",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","abarbaro8",0,FALSE,FALSE,NA,NA
"1641","tv-release-show: Made in Staten Island S01E01-Born and Bred https://t.co/PQfbipRnWr",FALSE,1,NA,2019-01-15 04:22:56,FALSE,NA,"1085029542123749376",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Popalex76146336",0,FALSE,FALSE,NA,NA
"1642","I liked a @YouTube video https://t.co/q32M8w8hgl The Allegedly Show: Kandi Fights Bravo, Made in Staten Island Tea &amp; Celebrity shade &amp;",FALSE,0,NA,2019-01-15 04:17:56,FALSE,NA,"1085028284180676608",NA,"<a href=""https://www.google.com/"" rel=""nofollow"">Google</a>","RomieReviews",0,FALSE,FALSE,NA,NA
"1643","Go check out the full version of og of the song @eamonofficial you remember him ...he was made in Staten Island 😉 https://t.co/DFYDO2akg5",FALSE,20,NA,2019-01-15 04:17:40,FALSE,NA,"1085028216836902912",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","KarenGravanoVH1",2,FALSE,FALSE,NA,NA
"1644","I didn’t watch it but how is karina on made in Staten Island pretty sure she grew up in Arizona til mommy did mob wives",FALSE,0,NA,2019-01-15 04:16:19,FALSE,NA,"1085027877559578625",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","decayedRainbow",0,FALSE,FALSE,NA,NA
"1646","Oh u watching Made in Staten Island? That’s nice.. Me? I’m livin’ it babyyyyyy",FALSE,11,NA,2019-01-15 04:14:00,FALSE,NA,"1085027295453200385",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","prfwzrd",5,FALSE,FALSE,NA,NA
